Measuring our behavior can influence the technology we design,https://blogs.microsoft.com/ai/measuring-our-behavior-can-influence-the-technology-we-design/
"Hackathons generate solutions, opportunities and support for women in computer science",https://blogs.microsoft.com/ai/hackathons-generate-solutions-opportunities-and-support-for-women-in-computer-science/
This is only a test: A virtual ecosystem for crashing (and restoring) the biosphere,https://blogs.microsoft.com/ai/this-is-only-a-test-a-virtual-ecosystem-for-crashing-and-restoring-the-biosphere/
“I’m deaf. I’m British. Be warned.”,https://blogs.microsoft.com/ai/im-deaf-im-british-be-warned/
The kids are (still) alright,https://blogs.microsoft.com/ai/the-kids-are-still-alright/
A kitchen appliance that epitomizes cool,https://blogs.microsoft.com/ai/a-kitchen-appliance-that-epitomizes-cool/
Get to know Microsoft’s Galactic Viceroy of Research Excellence,https://blogs.microsoft.com/ai/get-to-know-microsofts-galactic-viceroy-of-research-excellence/
Jamming at the corner of Cloud and Mobile,https://blogs.microsoft.com/ai/jamming-at-the-corner-of-cloud-and-mobile/
"At TED, Worldwide Telescope uses Oculus Rift to let attendees experience the universe",https://blogs.microsoft.com/ai/at-ted-worldwide-telescope-uses-oculus-rift-to-let-attendees-experience-the-universe/
Why does Microsoft spend time making predictions?,https://blogs.microsoft.com/ai/why-does-microsoft-spend-time-making-predictions/
Smart technology and fashion merge in a skirt made of Nokia Lumia 1520 phones,https://blogs.microsoft.com/ai/smart-technology-and-fashion-merge-in-a-skirt-made-of-nokia-lumia-1520-phones/
SFTW: UK studio introduces 'epic' online gaming experience,https://blogs.microsoft.com/ai/sftw-uk-studio-introduces-epic-online-gaming-experience/
3 reasons why Internet memes are changing the world,https://blogs.microsoft.com/ai/3-reasons-why-internet-memes-are-changing-the-world/
Makerbot teams up to print 3D mechanical hands,https://blogs.microsoft.com/ai/makerbot-teams-up-to-print-3d-mechanical-hands/
Want to totally win your Oscar pool? Talk to this guy,https://blogs.microsoft.com/ai/want-to-totally-win-your-oscar-pool-talk-to-this-guy/
A 3D-printed robotic suit that gives back the gift of mobility,https://blogs.microsoft.com/ai/a-3d-printed-robotic-suit-that-gives-back-the-gift-of-mobility/
The Garage: Microsoft’s “Central Park”,https://blogs.microsoft.com/ai/the-garage-microsofts-central-park/
Oculus Rift can turn any setting into a zombie-infested battlefield,https://blogs.microsoft.com/ai/oculus-rift-can-turn-any-setting-into-a-zombie-infested-battlefield/
Power BI for Office 365 Delivers “Frictionless” Access to Data Analytics Tools,https://blogs.microsoft.com/ai/power-bi-for-office-365-delivers-frictionless-access-to-data-analytics-tools/
Forthcoming Nokia Lumia Icon shows the possibilities of smartphone audio,https://blogs.microsoft.com/ai/forthcoming-nokia-lumia-icon-shows-the-possibilities-of-smartphone-audio/
Big insights from big data at the World Economic Forum 2014,https://blogs.microsoft.com/ai/big-insights-from-big-data-at-the-world-economic-forum-2014/
Designing Xbox One: The inside story,https://blogs.microsoft.com/ai/designing-xbox-one-the-inside-story/
Why architects love Surface Pro,https://blogs.microsoft.com/ai/why-architects-love-surface-pro/
NASA + Kinect + Oculus Rift,https://blogs.microsoft.com/ai/nasa-kinect-oculus-rift/
WorldWide Telescope 5.0 takes another small step in galactic space exploration,https://blogs.microsoft.com/ai/worldwide-telescope-5-0-takes-another-small-step-in-galactic-space-exploration/
"Here are David Rothschild’s data-powered predictions for 2014, from the Super Bowl to Hillary Clinton",https://blogs.microsoft.com/ai/here-are-david-rothschilds-data-powered-predictions-for-2014-from-the-super-bowl-to-hillary-clinton/
Nokia Transitions,https://blogs.microsoft.com/ai/nokia-transitions/
"Bing Maps Preview app combines immersive, 3D imagery with information at your fingertips",https://blogs.microsoft.com/ai/bing-maps-preview-app-combines-immersive-3d-imagery-with-information-at-your-fingertips/
Join the conversation about art and technology in this ‘Instance’ of found images and 3D scans,https://blogs.microsoft.com/ai/join-the-conversation-about-art-and-technology-in-this-instance-of-found-images-and-3d-scans/
ChronoZoom is teaming up with teachers to rewrite history,https://blogs.microsoft.com/ai/chronozoom-is-teaming-up-with-teachers-to-rewrite-history/
Meet Microsoft’s master of high-tech showmanship,https://blogs.microsoft.com/ai/meet-microsofts-master-of-high-tech-showmanship/
WIRED prototypes four world-changing product ideas from Bill Gates,https://blogs.microsoft.com/ai/wired-prototypes-four-world-changing-product-ideas-from-bill-gates/
